from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
29001,70031,1,,,,,,45510646-HaySullTufts1,45510646-HaySullTufts2
29001,70031,1,,,,,,45510647-HaySullTufts1,45510647-HaySullTufts2
29001,70031,1,,,,,,45510648-HaySullTufts1,45510648-HaySullTufts2
29001,70031,1,,,,,,45510649-HaySullTufts1,45510649-HaySullTufts2
29001,70031,1,,,,,,45510650-HaySullTufts1,45510650-HaySullTufts2
29001,70031,1,,,,,,45510651-HaySullTufts1,45510651-HaySullTufts2
29001,70031,1,,,,,,45510652-HaySullTufts1,45510652-HaySullTufts2
29001,70031,1,,,,,,45510653-HaySullTufts1,45510653-HaySullTufts2
29001,70031,1,,,,,,45510654-HaySullTufts1,45510654-HaySullTufts2
29001,70031,1,,,,,,45510655-HaySullTufts1,45510655-HaySullTufts2
29001,70031,1,,,,,,45510656-HaySullTufts1,45510656-HaySullTufts2
29001,70031,1,,,,,,45510657-HaySullTufts1,45510657-HaySullTufts2
29001,70031,1,,,,,,45510658-HaySullTufts1,45510658-HaySullTufts2
29001,70031,1,,,,,,45510659-HaySullTufts1,45510659-HaySullTufts2
29001,70031,1,,,,,,45510668-HaySullTufts1,45510668-HaySullTufts2
29001,70031,1,,,,,,45510670-HaySullTufts1,45510670-HaySullTufts2
29001,70031,1,,,,,,45510671-HaySullTufts1,45510671-HaySullTufts2
29001,70031,1,,,,,,45510714-HaySullTufts1,45510714-HaySullTufts2
29001,70031,1,,,,,,45510715-HaySullTufts1,45510715-HaySullTufts2
29001,70031,1,,,,,,45510716-HaySullTufts1,45510716-HaySullTufts2
29001,70031,1,,,,,,45510717-HaySullTufts1,45510717-HaySullTufts2
29001,70031,1,,,,,,45510718-HaySullTufts1,45510718-HaySullTufts2
29001,70031,1,,,,,,45510719-HaySullTufts1,45510719-HaySullTufts2
29001,70031,1,,,,,,45510720-HaySullTufts1,45510720-HaySullTufts2
29001,70031,1,,,,,,45510721-HaySullTufts1,45510721-HaySullTufts2
29001,70031,1,,,,,,45510722-HaySullTufts1,45510722-HaySullTufts2
29001,70031,1,,,,,,45510723-HaySullTufts1,45510723-HaySullTufts2
29001,70031,1,,,,,,45510724-HaySullTufts1,45510724-HaySullTufts2
29001,70031,1,,,,,,45510725-HaySullTufts1,45510725-HaySullTufts2
29001,70031,1,,,,,,45510726-HaySullTufts1,45510726-HaySullTufts2
29001,70031,1,,,,,,45510727-HaySullTufts1,45510727-HaySullTufts2
29001,70031,1,,,,,,45510728-HaySullTufts1,45510728-HaySullTufts2
29001,70031,1,,,,,,45510729-HaySullTufts1,45510729-HaySullTufts2
29001,70031,1,,,,,,45510730-HaySullTufts1,45510730-HaySullTufts2
29001,70031,1,,,,,,45510731-HaySullTufts1,45510731-HaySullTufts2
29001,70031,1,,,,,,45510732-HaySullTufts1,45510732-HaySullTufts2
29001,70031,1,,,,,,45510733-HaySullTufts1,45510733-HaySullTufts2
29001,70031,1,,,,,,45510734-HaySullTufts1,45510734-HaySullTufts2
29001,70031,1,,,,,,45510735-HaySullTufts1,45510735-HaySullTufts2
29001,70031,1,,,,,,45510736-HaySullTufts1,45510736-HaySullTufts2
29001,70031,1,,,,,,45510737-HaySullTufts1,45510737-HaySullTufts2
29001,70031,1,,,,,,45510738-HaySullTufts1,45510738-HaySullTufts2
29001,70031,1,,,,,,45510739-HaySullTufts1,45510739-HaySullTufts2
29001,70031,1,,,,,,45510740-HaySullTufts1,45510740-HaySullTufts2
29001,70031,1,,,,,,45510741-HaySullTufts1,45510741-HaySullTufts2
29001,70031,1,,,,,,45510742-HaySullTufts1,45510742-HaySullTufts2
29001,70031,1,,,,,,45510743-HaySullTufts1,45510743-HaySullTufts2
29001,70031,1,,,,,,45510744-HaySullTufts1,45510744-HaySullTufts2
29001,70031,1,,,,,,45510745-HaySullTufts1,45510745-HaySullTufts2
29001,70031,1,,,,,,45510746-HaySullTufts1,45510746-HaySullTufts2
29001,70031,1,,,,,,45510747-HaySullTufts1,45510747-HaySullTufts2
29001,70031,1,,,,,,45510748-HaySullTufts1,45510748-HaySullTufts2
29001,70031,1,,,,,,45510749-HaySullTufts1,45510749-HaySullTufts2
29001,70031,1,,,,,,45510750-HaySullTufts1,45510750-HaySullTufts2
29001,70031,1,,,,,,45510751-HaySullTufts1,45510751-HaySullTufts2
29001,70031,1,,,,,,45510752-HaySullTufts1,45510752-HaySullTufts2
29001,70031,1,,,,,,45510753-HaySullTufts1,45510753-HaySullTufts2
29001,70031,1,,,,,,45510754-HaySullTufts1,45510754-HaySullTufts2
29001,70031,1,,,,,,45510755-HaySullTufts1,45510755-HaySullTufts2
29001,70031,1,,,,,,45510787-HaySullTufts1,45510787-HaySullTufts2
29001,70031,1,,,,,,45510788-HaySullTufts1,45510788-HaySullTufts2
29001,70031,1,,,,,,45510789-HaySullTufts1,45510789-HaySullTufts2
29001,70031,1,,,,,,45510790-HaySullTufts1,45510790-HaySullTufts2
29001,70031,1,,,,,,45510791-HaySullTufts1,45510791-HaySullTufts2
29001,70031,1,,,,,,45510792-HaySullTufts1,45510792-HaySullTufts2
29001,70031,1,,,,,,45510793-HaySullTufts1,45510793-HaySullTufts2
29001,70031,1,,,,,,45510794-HaySullTufts1,45510794-HaySullTufts2
29001,70031,1,,,,,,45510795-HaySullTufts1,45510795-HaySullTufts2
29001,70031,1,,,,,,45510796-HaySullTufts1,45510796-HaySullTufts2
29001,70031,1,,,,,,45510797-HaySullTufts1,45510797-HaySullTufts2
29001,70031,1,,,,,,45510798-HaySullTufts1,45510798-HaySullTufts2
29001,70031,1,,,,,,45510799-HaySullTufts1,45510799-HaySullTufts2
29001,70031,1,,,,,,45510800-HaySullTufts1,45510800-HaySullTufts2
29001,70031,1,,,,,,45510801-HaySullTufts1,45510801-HaySullTufts2
29001,70031,1,,,,,,45510802-HaySullTufts1,45510802-HaySullTufts2
29001,70031,1,,,,,,45510803-HaySullTufts1,45510803-HaySullTufts2
29001,70031,1,,,,,,45510804-HaySullTufts1,45510804-HaySullTufts2
29001,70031,1,,,,,,45510805-HaySullTufts1,45510805-HaySullTufts2
29001,70031,1,,,,,,45510806-HaySullTufts1,45510806-HaySullTufts2
29001,70031,1,,,,,,45510807-HaySullTufts1,45510807-HaySullTufts2
29001,70031,1,,,,,,45510808-HaySullTufts1,45510808-HaySullTufts2
29001,70031,1,,,,,,45510809-HaySullTufts1,45510809-HaySullTufts2
29001,70031,1,,,,,,45510810-HaySullTufts1,45510810-HaySullTufts2
29001,70031,1,,,,,,45510811-HaySullTufts1,45510811-HaySullTufts2
29001,70031,1,,,,,,45473619-HaySullTufts1,45473619-HaySullTufts2
29001,70031,1,,,,,,45473620-HaySullTufts1,45473620-HaySullTufts2
29001,70031,1,,,,,,45473640-HaySullTufts1,45473640-HaySullTufts2
29001,70031,1,,,,,,45473641-HaySullTufts1,45473641-HaySullTufts2
29001,70031,1,,,,,,45473642-HaySullTufts1,45473642-HaySullTufts2
29001,70031,1,,,,,,45473643-HaySullTufts1,45473643-HaySullTufts2
29001,70031,1,,,,,,45473644-HaySullTufts1,45473644-HaySullTufts2
29001,70031,1,,,,,,45473645-HaySullTufts1,45473645-HaySullTufts2
29001,70031,1,,,,,,45473646-HaySullTufts1,45473646-HaySullTufts2
29001,70031,1,,,,,,45473647-HaySullTufts1,45473647-HaySullTufts2
29001,70031,1,,,,,,45473648-HaySullTufts1,45473648-HaySullTufts2
29001,70031,1,,,,,,45473649-HaySullTufts1,45473649-HaySullTufts2
29001,70031,1,,,,,,45473650-HaySullTufts1,45473650-HaySullTufts2
29001,70031,1,,,,,,45473651-HaySullTufts1,45473651-HaySullTufts2
29001,70031,1,,,,,,45473652-HaySullTufts1,45473652-HaySullTufts2
29001,70031,1,,,,,,45473653-HaySullTufts1,45473653-HaySullTufts2
29001,70031,1,,,,,,45473654-HaySullTufts1,45473654-HaySullTufts2
29001,70031,1,,,,,,45473655-HaySullTufts1,45473655-HaySullTufts2
29001,70031,1,,,,,,45473656-HaySullTufts1,45473656-HaySullTufts2
29001,70031,1,,,,,,45473657-HaySullTufts1,45473657-HaySullTufts2
29001,70031,1,,,,,,45473658-HaySullTufts1,45473658-HaySullTufts2
29001,70031,1,,,,,,45473663-HaySullTufts1,45473663-HaySullTufts2
29001,70031,1,,,,,,45473677-HaySullTufts1,45473677-HaySullTufts2
29001,70031,1,,,,,,45473678-HaySullTufts1,45473678-HaySullTufts2
29001,70031,1,,,,,,45473679-HaySullTufts1,45473679-HaySullTufts2
29001,70031,1,,,,,,45473680-HaySullTufts1,45473680-HaySullTufts2
29001,70031,1,,,,,,45473681-HaySullTufts1,45473681-HaySullTufts2
29001,70031,1,,,,,,45473682-HaySullTufts1,45473682-HaySullTufts2
29001,70031,1,,,,,,45473683-HaySullTufts1,45473683-HaySullTufts2
29001,70031,1,,,,,,45473684-HaySullTufts1,45473684-HaySullTufts2
29001,70031,1,,,,,,45473685-HaySullTufts1,45473685-HaySullTufts2
29001,70031,1,,,,,,45473686-HaySullTufts1,45473686-HaySullTufts2
29001,70031,1,,,,,,45473687-HaySullTufts1,45473687-HaySullTufts2
29001,70031,1,,,,,,45473688-HaySullTufts1,45473688-HaySullTufts2
29001,70031,1,,,,,,45473689-HaySullTufts1,45473689-HaySullTufts2
29001,70031,1,,,,,,45473690-HaySullTufts1,45473690-HaySullTufts2
29001,70031,1,,,,,,45473691-HaySullTufts1,45473691-HaySullTufts2
29001,70031,1,,,,,,45473692-HaySullTufts1,45473692-HaySullTufts2
29001,70031,1,,,,,,45473693-HaySullTufts1,45473693-HaySullTufts2
29001,70031,1,,,,,,45473694-HaySullTufts1,45473694-HaySullTufts2
29001,70031,1,,,,,,45473695-HaySullTufts1,45473695-HaySullTufts2
29001,70031,1,,,,,,45473696-HaySullTufts1,45473696-HaySullTufts2
29001,70031,1,,,,,,45473697-HaySullTufts1,45473697-HaySullTufts2
29001,70031,1,,,,,,45473698-HaySullTufts1,45473698-HaySullTufts2
29001,70031,1,,,,,,45473699-HaySullTufts1,45473699-HaySullTufts2
29001,70031,1,,,,,,45473700-HaySullTufts1,45473700-HaySullTufts2
29001,70031,1,,,,,,45473701-HaySullTufts1,45473701-HaySullTufts2
29001,70031,1,,,,,,45473702-HaySullTufts1,45473702-HaySullTufts2
29001,70031,1,,,,,,45473703-HaySullTufts1,45473703-HaySullTufts2
29001,70031,1,,,,,,45473704-HaySullTufts1,45473704-HaySullTufts2
29001,70031,1,,,,,,45473705-HaySullTufts1,45473705-HaySullTufts2
29001,70031,1,,,,,,45473706-HaySullTufts1,45473706-HaySullTufts2
29001,70031,1,,,,,,45473707-HaySullTufts1,45473707-HaySullTufts2
29001,70031,1,,,,,,45473708-HaySullTufts1,45473708-HaySullTufts2
29001,70031,1,,,,,,45473709-HaySullTufts1,45473709-HaySullTufts2
29001,70031,1,,,,,,45473710-HaySullTufts1,45473710-HaySullTufts2
29001,70031,1,,,,,,45473711-HaySullTufts1,45473711-HaySullTufts2
29001,70031,1,,,,,,45473712-HaySullTufts1,45473712-HaySullTufts2
29001,70031,1,,,,,,45473713-HaySullTufts1,45473713-HaySullTufts2
29001,70031,1,,,,,,45473714-HaySullTufts1,45473714-HaySullTufts2
29001,70031,1,,,,,,45473715-HaySullTufts1,45473715-HaySullTufts2
29001,70031,1,,,,,,45473716-HaySullTufts1,45473716-HaySullTufts2
29001,70031,1,,,,,,45473717-HaySullTufts1,45473717-HaySullTufts2
29001,70031,1,,,,,,45473718-HaySullTufts1,45473718-HaySullTufts2
29001,70031,1,,,,,,45473719-HaySullTufts1,45473719-HaySullTufts2
29001,70031,1,,,,,,45473720-HaySullTufts1,45473720-HaySullTufts2
29001,70031,1,,,,,,45473721-HaySullTufts1,45473721-HaySullTufts2
29001,70031,1,,,,,,45473722-HaySullTufts1,45473722-HaySullTufts2
29001,70031,1,,,,,,45473723-HaySullTufts1,45473723-HaySullTufts2
29001,70031,1,,,,,,45473724-HaySullTufts1,45473724-HaySullTufts2
29001,70031,1,,,,,,45473725-HaySullTufts1,45473725-HaySullTufts2
29001,70031,1,,,,,,45473726-HaySullTufts1,45473726-HaySullTufts2
29001,70031,1,,,,,,45473727-HaySullTufts1,45473727-HaySullTufts2
29001,70031,1,,,,,,45473728-HaySullTufts1,45473728-HaySullTufts2
29001,70031,1,,,,,,45473729-HaySullTufts1,45473729-HaySullTufts2
29001,70031,1,,,,,,45473730-HaySullTufts1,45473730-HaySullTufts2
29001,70031,1,,,,,,45473731-HaySullTufts1,45473731-HaySullTufts2
29001,70031,1,,,,,,45473732-HaySullTufts1,45473732-HaySullTufts2
29001,70031,1,,,,,,45473733-HaySullTufts1,45473733-HaySullTufts2
29001,70031,1,,,,,,45473734-HaySullTufts1,45473734-HaySullTufts2
29001,70031,1,,,,,,45473735-HaySullTufts1,45473735-HaySullTufts2
29001,70031,1,,,,,,45473736-HaySullTufts1,45473736-HaySullTufts2
29001,70031,1,,,,,,45473737-HaySullTufts1,45473737-HaySullTufts2
29001,70031,1,,,,,,45473738-HaySullTufts1,45473738-HaySullTufts2
29001,70031,1,,,,,,45473739-HaySullTufts1,45473739-HaySullTufts2
29001,70031,1,,,,,,45473740-HaySullTufts1,45473740-HaySullTufts2
29001,70031,1,,,,,,45473741-HaySullTufts1,45473741-HaySullTufts2
29001,70031,1,,,,,,45473742-HaySullTufts1,45473742-HaySullTufts2
29001,70031,1,,,,,,45473743-HaySullTufts1,45473743-HaySullTufts2
29001,70031,1,,,,,,45473744-HaySullTufts1,45473744-HaySullTufts2
29001,70031,1,,,,,,45473745-HaySullTufts1,45473745-HaySullTufts2
29001,70031,1,,,,,,45473746-HaySullTufts1,45473746-HaySullTufts2
29001,70031,1,,,,,,45473747-HaySullTufts1,45473747-HaySullTufts2
29001,70031,1,,,,,,45473748-HaySullTufts1,45473748-HaySullTufts2
29001,70031,1,,,,,,45473749-HaySullTufts1,45473749-HaySullTufts2
29001,70031,1,,,,,,45473750-HaySullTufts1,45473750-HaySullTufts2
29001,70031,1,,,,,,45473751-HaySullTufts1,45473751-HaySullTufts2
29001,70031,1,,,,,,45473752-HaySullTufts1,45473752-HaySullTufts2
323,323,1,,,,,,45682233_1,45682233_2
636,636,1,,,,,,45523711_2,45523711_3
70028,70028,1,,,,,,45616433-20:45-CCWellShuttTrain1,45616433-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616434-20:45-CCWellShuttTrain1,45616434-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616435-20:45-CCWellShuttTrain1,45616435-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616436-20:45-CCWellShuttTrain1,45616436-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616437-20:45-CCWellShuttTrain1,45616437-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616438-20:45-CCWellShuttTrain1,45616438-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616439-20:45-CCWellShuttTrain1,45616439-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616440-20:45-CCWellShuttTrain1,45616440-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616441-20:45-CCWellShuttTrain1,45616441-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616442-20:45-CCWellShuttTrain1,45616442-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616443-20:45-CCWellShuttTrain1,45616443-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616444-20:45-CCWellShuttTrain1,45616444-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616445-20:45-CCWellShuttTrain1,45616445-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616446-20:45-CCWellShuttTrain1,45616446-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616447-20:45-CCWellShuttTrain1,45616447-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616448-20:45-CCWellShuttTrain1,45616448-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616449-20:45-CCWellShuttTrain1,45616449-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616450-20:45-CCWellShuttTrain1,45616450-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616451-20:45-CCWellShuttTrain1,45616451-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616452-20:45-CCWellShuttTrain1,45616452-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616453-20:45-CCWellShuttTrain1,45616453-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616454-20:45-CCWellShuttTrain1,45616454-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616455-20:45-CCWellShuttTrain1,45616455-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616456-20:45-CCWellShuttTrain1,45616456-20:45-CCWellShuttTrain2
70028,70028,1,,,,,,45616457-20:45-CCWellShuttTrain1,45616457-20:45-CCWellShuttTrain2
70029,70029,1,,,,,,45616558-20:45-CCWellShuttTrain0,45616558-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616559-20:45-CCWellShuttTrain0,45616559-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616560-20:45-CCWellShuttTrain0,45616560-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616561-20:45-CCWellShuttTrain0,45616561-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616562-20:45-CCWellShuttTrain0,45616562-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616563-20:45-CCWellShuttTrain0,45616563-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616564-20:45-CCWellShuttTrain0,45616564-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616565-20:45-CCWellShuttTrain0,45616565-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616566-20:45-CCWellShuttTrain0,45616566-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616567-20:45-CCWellShuttTrain0,45616567-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616568-20:45-CCWellShuttTrain0,45616568-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616569-20:45-CCWellShuttTrain0,45616569-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616570-20:45-CCWellShuttTrain0,45616570-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616571-20:45-CCWellShuttTrain0,45616571-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616572-20:45-CCWellShuttTrain0,45616572-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616573-20:45-CCWellShuttTrain0,45616573-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616574-20:45-CCWellShuttTrain0,45616574-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616575-20:45-CCWellShuttTrain0,45616575-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616576-20:45-CCWellShuttTrain0,45616576-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616577-20:45-CCWellShuttTrain0,45616577-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616578-20:45-CCWellShuttTrain0,45616578-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616579-20:45-CCWellShuttTrain0,45616579-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616580-20:45-CCWellShuttTrain0,45616580-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616581-20:45-CCWellShuttTrain0,45616581-20:45-CCWellShuttTrain1
70029,70029,1,,,,,,45616582-20:45-CCWellShuttTrain0,45616582-20:45-CCWellShuttTrain1
70030,29001,1,,,,,,45510570-HaySullTufts0,45510570-HaySullTufts1
70030,29001,1,,,,,,45510572-HaySullTufts0,45510572-HaySullTufts1
70030,29001,1,,,,,,45510578-HaySullTufts0,45510578-HaySullTufts1
70030,29001,1,,,,,,45510579-HaySullTufts0,45510579-HaySullTufts1
70030,29001,1,,,,,,45510580-HaySullTufts0,45510580-HaySullTufts1
70030,29001,1,,,,,,45510581-HaySullTufts0,45510581-HaySullTufts1
70030,29001,1,,,,,,45510582-HaySullTufts0,45510582-HaySullTufts1
70030,29001,1,,,,,,45510583-HaySullTufts0,45510583-HaySullTufts1
70030,29001,1,,,,,,45510584-HaySullTufts0,45510584-HaySullTufts1
70030,29001,1,,,,,,45510585-HaySullTufts0,45510585-HaySullTufts1
70030,29001,1,,,,,,45510586-HaySullTufts0,45510586-HaySullTufts1
70030,29001,1,,,,,,45510587-HaySullTufts0,45510587-HaySullTufts1
70030,29001,1,,,,,,45510588-HaySullTufts0,45510588-HaySullTufts1
70030,29001,1,,,,,,45510589-HaySullTufts0,45510589-HaySullTufts1
70030,29001,1,,,,,,45510590-HaySullTufts0,45510590-HaySullTufts1
70030,29001,1,,,,,,45510591-HaySullTufts0,45510591-HaySullTufts1
70030,29001,1,,,,,,45510592-HaySullTufts0,45510592-HaySullTufts1
70030,29001,1,,,,,,45510593-HaySullTufts0,45510593-HaySullTufts1
70030,29001,1,,,,,,45510594-HaySullTufts0,45510594-HaySullTufts1
70030,29001,1,,,,,,45510595-HaySullTufts0,45510595-HaySullTufts1
70030,29001,1,,,,,,45510596-HaySullTufts0,45510596-HaySullTufts1
70030,29001,1,,,,,,45510597-HaySullTufts0,45510597-HaySullTufts1
70030,29001,1,,,,,,45510598-HaySullTufts0,45510598-HaySullTufts1
70030,29001,1,,,,,,45510599-HaySullTufts0,45510599-HaySullTufts1
70030,29001,1,,,,,,45510600-HaySullTufts0,45510600-HaySullTufts1
70030,29001,1,,,,,,45510601-HaySullTufts0,45510601-HaySullTufts1
70030,29001,1,,,,,,45510602-HaySullTufts0,45510602-HaySullTufts1
70030,29001,1,,,,,,45510603-HaySullTufts0,45510603-HaySullTufts1
70030,29001,1,,,,,,45510604-HaySullTufts0,45510604-HaySullTufts1
70030,29001,1,,,,,,45510605-HaySullTufts0,45510605-HaySullTufts1
70030,29001,1,,,,,,45510606-HaySullTufts0,45510606-HaySullTufts1
70030,29001,1,,,,,,45510607-HaySullTufts0,45510607-HaySullTufts1
70030,29001,1,,,,,,45510608-HaySullTufts0,45510608-HaySullTufts1
70030,29001,1,,,,,,45510609-HaySullTufts0,45510609-HaySullTufts1
70030,29001,1,,,,,,45510610-HaySullTufts0,45510610-HaySullTufts1
70030,29001,1,,,,,,45510611-HaySullTufts0,45510611-HaySullTufts1
70030,29001,1,,,,,,45510612-HaySullTufts0,45510612-HaySullTufts1
70030,29001,1,,,,,,45510613-HaySullTufts0,45510613-HaySullTufts1
70030,29001,1,,,,,,45510614-HaySullTufts0,45510614-HaySullTufts1
70030,29001,1,,,,,,45510615-HaySullTufts0,45510615-HaySullTufts1
70030,29001,1,,,,,,45510616-HaySullTufts0,45510616-HaySullTufts1
